HoV,CAOLH_C66-C68,CAOLH_C68-C70,CAOLH_C70-C72,CAOLH_C72-C74,CAOLH_C74-C76,CAOLH_C76-C78,CAORH_C66-C68,CAORH_C68-C70,CAORH_C70-C72,CAORH_C72-C74,CAORH_C74-C76,CAORH_C76-C78,LAOLH_C66-C68,LAOLH_C68-C70,LAOLH_C70-C72,LAOLH_C72-C74,LAOLH_C74-C76,LAOLH_C76-C78,LAORH_C66-C68,LAORH_C68-C70,LAORH_C70-C72,LAORH_C72-C74,LAORH_C74-C76,LAORH_C76-C78,TZ6_Flow,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3,R630_HS1,R631_HS1,R632_HS1,R633_HS1,R634_HS1,R635_HS1,R636_HS1,R637_HS1,R638_HS1,R639_HS1,R640_HS1,R641_HS1
FDDN_ASD542,44.27725762886362,44.27725762886362,42.26139861268492,44.51776630663671,44.51776630663671,44.51776630663671,42.929567554001125,42.929567554001125,45.34970631755555,46.639899351081716,46.639899351081716,46.639899351081716,13.967474508949909,30.14084612243751,30.08310162386792,30.157345725911995,29.513887510967816,29.10967361863011,13.525339844735699,29.42998875341499,29.677526233827066,29.198952222985177,28.835903117947126,28.844156261012465,857.9819478138131,264.3692127903223,271.12853947880296,162.97232911076526,159.51186643392253,3400,102025.0,295.15,153,135,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD543,33.54497899701981,33.54497899701981,31.55913112959427,32.28265075200758,32.28265075200758,32.28265075200758,32.850597291788226,32.850597291788226,33.79303008644462,33.73961756262049,33.73961756262049,33.73961756262049,10.289518027133601,22.207677622983482,22.173596112498522,22.224717207249185,21.747590215391263,21.449389455404585,9.967069112766008,21.690651222345444,21.86959545741414,21.511708686474076,21.247555562251577,21.256076950604765,633.8452643700558,195.49704137965665,200.71307735788253,120.09248864066065,117.542656991856,1800,100423.0,299.15,153,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD544,39.90853951312902,39.90853951312902,37.547965752227284,38.41018788497734,38.41018788497734,38.41018788497734,39.0887912545747,39.0887912545747,40.1973005406062,40.14132705631118,40.14132705631118,40.14132705631118,12.237821801454157,26.40037663546119,26.35876215771798,26.41702175006316,25.851083551124635,25.50153840914424,11.848894520300188,25.789087615463956,25.997190189599554,25.580987938679765,25.256357411295266,25.27300407616706,753.9065987085776,232.59560843341737,238.79886421868915,142.76660430496534,139.7455217515058,2600,101625.0,296.15,153,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD545,45.30921430320056,45.30921430320056,42.62937374272827,43.614040027590896,43.614040027590896,43.614040027590896,44.3810951203507,44.3810951203507,45.64283895057338,45.576730858075045,45.576730858075045,45.576730858075045,13.878759793652385,29.952403407486454,29.903335709841357,29.976934337894097,29.330895615003143,28.930195948659502,13.440459365573977,29.25588379061072,29.501268910937963,29.018679573296055,28.658787233056664,28.675145142489143,855.7478930259034,264.0899224319021,271.1352217654999,161.97252481253693,158.55022401596455,3400,102226.0,293.15,153,135,145,120,125,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD546,31.971641326522388,31.971641326522388,30.517659369456716,32.14160390182345,32.14160390182345,32.14160390182345,31.535801840827716,31.535801840827716,33.31787846662567,34.26009700253876,34.26009700253876,34.26009700253876,9.966601703083457,21.50977870914498,21.476436212355036,21.526448885882072,21.05966691784977,20.776265338056852,9.717282165720802,21.152853784108093,21.327909678942795,20.977799481688542,20.719386080969617,20.727722304998178,620.9936781466695,190.88575372797186,199.16977315589742,116.31519776637217,114.62295349642802,1800,102326.0,298.15,153,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD547,38.79979015266138,38.79979015266138,37.03505289094181,39.00579462364981,39.00579462364981,39.00579462364981,38.27043371366248,38.27043371366248,40.43012644437992,41.57479153074872,41.57479153074872,41.57479153074872,12.08870922070645,26.084991013189637,26.042646634544305,26.10192812289828,25.54299514042864,25.195784459787156,11.785166370933934,25.647300261730912,25.8590393301552,25.435564084696452,25.122194923900242,25.1391325271349,753.3928376212712,231.65201706721402,241.695368463951,141.05705459155445,138.98839749855162,2600,100223.0,297.15,153,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD548,43.832510882313144,43.832510882313144,41.839894711899355,44.06788046940745,44.06788046940745,44.06788046940745,43.23297832947083,43.23297832947083,45.67016242507024,46.967183254601,46.967183254601,46.967183254601,13.646849548559658,29.447392490495325,29.397952308547474,29.463872794572506,28.837639651348034,28.442133945694124,13.302707640261577,28.95689503442856,29.195883819543997,28.717910428583924,28.36355475477013,28.38003550520266,850.8990546545708,261.70855788474796,273.03766884781487,159.2358407392171,156.91698718279085,3400,101825.0,294.15,153,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD549,32.59446076690772,32.59446076690772,30.670247454803032,31.36935898328076,31.36935898328076,31.36935898328076,32.482561296128054,32.482561296128054,33.41033215534129,33.35906344656161,33.35906344656161,33.35906344656161,9.874739790506325,21.309352845088537,21.26833493103517,21.31755742862399,20.858150470681668,20.57922654562959,9.6211604134692,20.949870837914947,21.12216089683908,20.777582373358104,20.523251898749702,20.531456398846153,617.1527358564854,189.96724593846076,198.4526450872822,115.20736201156528,113.5254828191772,1800,102226.0,293.15,153,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD550,39.37455940505925,39.37455940505925,37.04441650894029,37.89697089195331,37.89697089195331,37.89697089195331,39.236242822202115,39.236242822202115,40.3568091706624,40.29603488374424,40.29603488374424,40.29603488374424,11.91492824531716,25.71521285290264,25.673911193370774,25.73173287811125,25.1783056638045,24.839644982374566,11.618850122812416,25.288281037159035,25.49480566133037,25.08175918454424,24.76784850309696,24.78436901138029,745.2914967974223,229.48444799491872,239.71739946629936,139.05373581588088,137.0359135203233,2600,101725.0,294.15,153,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD551,45.4613757012193,45.4613757012193,42.775036168623124,43.75679249144962,43.75679249144962,43.75679249144962,45.30304049261637,45.30304049261637,46.59308526752703,46.52295510029128,46.52295510029128,46.52295510029128,13.746204913514731,29.668837892617255,29.618490744259656,29.685620544016572,29.056287432139438,28.661914372404844,13.404139260028474,29.16934530863048,29.412718615778616,28.934365460031586,28.581897870951188,28.590291796562603,860.2663108099796,264.9681650454106,276.7680315536336,160.4373558989525,158.09275831198295,3400,100323.0,295.15,153,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD552,32.079725788678296,32.079725788678296,30.614807013387253,32.24574882484518,32.24574882484518,32.24574882484518,31.406543234594963,31.406543234594963,33.17749308416567,34.116819094675854,34.116819094675854,34.116819094675854,10.164374905966062,21.934499975216596,21.901754458484163,21.950871588845246,21.484263666774456,21.189568041811395,9.813861368082005,21.364538111942203,21.5446561939373,21.192607343321654,20.930619270090677,20.938806759975996,624.2629635871103,191.51150506527938,198.34103683738317,118.62533263709793,115.78508904734983,1800,102426.0,293.15,153,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD553,38.80486012664416,38.80486012664416,37.04082608758804,39.01210433818211,39.01210433818211,39.01210433818211,37.991425005775845,37.991425005775845,40.13298373456293,41.272725039607785,41.272725039607785,41.272725039607785,12.286378392468572,26.51746375475024,26.467869820952252,26.533995232790105,25.96365652821623,25.608234015483433,11.867442369383857,25.82853272649611,26.043485757498313,25.613582635935465,25.299424208122336,25.31595769868933,754.9668913611468,231.68685935542265,239.934008864938,143.37759774466082,139.96842539612538,2600,101625.0,294.15,153,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD554,44.46453104140071,44.46453104140071,42.442855947533154,44.70600398163422,44.70600398163422,44.70600398163422,43.53288166422694,43.53288166422694,45.98481312099395,47.29325971906638,47.29325971906638,47.29325971906638,14.065086564003293,30.35896832353706,30.309329004982928,30.38378501095165,29.730220499928294,29.324853207641414,13.589170702323571,29.57283290613531,29.821085854947597,29.332856519757758,28.968758216405828,28.98530726385842,864.8625396563573,265.4899299752372,274.93035560664697,164.17224261104462,160.2700114634285,3400,101725.0,295.15,153,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD555,33.1292354599485,33.1292354599485,31.165311864713214,31.88387598333998,31.88387598333998,31.88387598333998,32.76897769336875,32.76897769336875,33.70397696845344,33.652383134013455,33.652383134013455,33.652383134013455,10.197793802322,22.008785497115475,21.967454746148885,22.0170527548127,21.545876437641546,21.25656015563585,9.84383776551157,21.433221326276357,21.60683706591065,21.259607252049026,20.99505413121884,21.003321765601086,628.4098951921054,193.07541073463014,200.1990817572313,118.99352339367645,116.14187930656752,1800,102125.0,295.15,153,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD556,39.79096975920051,39.79096975920051,37.44036517730254,38.29840755349982,38.29840755349982,38.29840755349982,39.357772408451254,39.357772408451254,40.4785111796058,40.42072909050401,40.42072909050401,40.42072909050401,12.240334867904998,26.408507467898403,26.367359875912552,26.42496582764722,25.85715032699395,25.511526959775285,11.814979215384732,25.722529079777086,25.936530393894213,25.516759230929953,25.195763166957388,25.212223465166886,754.582400502466,231.91752735620304,240.45624326802033,142.8098453261324,139.39878455211027,2600,103127.0,297.15,153,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD557,46.030977374679566,46.030977374679566,43.31034965109598,44.30702108856207,44.30702108856207,44.30702108856207,45.52988156146485,45.52988156146485,46.82879419747486,46.758831962117426,46.758831962117426,46.758831962117426,14.140603680486073,30.52512449472062,30.474774618117845,30.54190805272861,29.887376621024337,29.484595058150916,13.657869023973296,29.736113455159057,29.979529882992285,29.49270149481003,29.12339066829791,29.140176653585463,872.6425845769445,268.2933676661413,278.16505320675685,165.05438252522842,161.12978117881804,3400,100624.0,296.15,153,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD558,32.049543736140826,32.049543736140826,30.59217747109442,32.21803951671314,32.21803951671314,32.21803951671314,31.61484132236453,31.61484132236453,33.397336581093015,34.34409559070445,34.34409559070445,34.34409559070445,10.20124973119829,22.022505947644216,21.988604708192046,22.039455430168754,21.564851920126678,21.276701645366828,10.166513174382121,22.122370587267806,22.300335442414184,21.9444075602638,21.673227596896115,21.681702360239846,629.9866155956115,191.34538349351547,199.65930599793543,119.09336938269682,119.88855672146386,1800,100624.0,298.15,153,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD559,38.37642965590092,38.37642965590092,36.62893597950821,38.58000499283872,38.58000499283872,38.58000499283872,37.85234962150539,37.85234962150539,39.99081196344722,41.121126519951154,41.121126519951154,41.121126519951154,12.210935631433918,26.35239976095206,26.310477979854014,26.36916780575382,25.79905001508277,25.455305059338567,12.159198306706983,26.46662326592214,26.68458807344209,26.248661611589583,25.92172081939041,25.938485876507794,754.0973152421118,229.12181026982623,239.0588907663115,142.49733625241515,143.419277953559,2600,101224.0,297.15,153,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD560,43.97067451011701,43.97067451011701,41.97073800552235,44.21146379467738,44.21146379467738,44.21146379467738,43.36857504304392,43.36857504304392,45.82118120577811,47.11660740063297,47.11660740063297,47.11660740063297,13.977817877409462,30.173706160409793,30.123369400735253,30.190485343707365,29.544510176515036,29.141833089215766,13.916929452385157,30.3031687912018,30.554813013333508,30.051529304468275,29.682457552637114,29.699232623696908,863.8144846892687,262.5464784097885,273.90815349376487,163.15172204799268,164.20813073772274,3400,100323.0,295.15,153,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD561,32.8797193435363,32.8797193435363,30.932011875621587,31.643372862952756,31.643372862952756,31.643372862952756,32.76873486605502,32.76873486605502,33.702990384900886,33.65008838653376,33.65008838653376,33.65008838653376,10.175602237686723,21.94890241900533,21.915114527451475,21.96579525306965,21.49277823654156,21.205591201110312,10.132540063969763,22.04843927373401,22.225809252001106,21.87107109375771,21.60079756275903,21.609244004208367,630.0039795534597,191.62156915155245,200.1907252766122,118.70378387486505,119.48790125042999,1800,100624.0,297.15,153,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD562,39.530019927798655,39.530019927798655,37.19531812577447,38.044971204054626,38.044971204054626,38.044971204054626,39.3931979162899,39.3931979162899,40.51512706355039,40.45567501327123,40.45567501327123,40.45567501327123,12.218577730713731,26.368431639311865,26.326310317790767,26.38527952188678,25.82086945237044,25.475488106864816,12.166607646916285,26.483228562364292,26.70223103421219,26.272649935233666,25.944152546814866,25.952576751638237,757.1752227755974,230.3902715935357,240.66854793594388,142.5949567689384,143.52144647717952,2600,101425.0,299.15,153,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD563,45.337295686850936,45.337295686850936,42.65850002448588,43.6377771615146,43.6377771615146,43.6377771615146,45.17799283082831,45.17799283082831,46.4596373993871,46.39704276451628,46.39704276451628,46.39704276451628,14.002428851720861,30.220600015962713,30.16993183265115,30.237489662521035,29.587261230708343,29.190374109009074,13.941172146027624,30.350987674313124,30.604289134071983,30.106131109647997,29.72618850033829,29.743074081382012,868.1331025856783,264.24642288273157,276.00675135459255,163.40808570257317,164.47184264578104,3400,101024.0,299.15,153,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD564,31.259458891616383,31.259458891616383,29.839785419177506,31.422209289190548,31.422209289190548,31.422209289190548,30.693647126026868,30.693647126026868,32.42945502229168,33.34531927273194,33.34531927273194,33.34531927273194,9.93754551604419,21.454990347615254,21.413225971983064,21.463344246707976,21.003928206509812,20.71992825551806,9.695995400667604,21.105546023400667,21.280970681187984,20.93847497212395,20.679517236923527,20.687871011818647,610.8593760330239,186.62533106998194,193.85270709254127,115.99296254437836,114.38837532612237,1800,101425.0,296.15,153,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD565,37.81797116185008,37.81797116185008,36.097744121572475,38.0205195074092,38.0205195074092,38.0205195074092,37.13542770536944,37.13542770536944,39.227683135002536,40.34151880258846,40.34151880258846,40.34151880258846,12.015963640285662,25.93197409661804,25.88979612447702,25.948844629417533,25.39210823537266,25.04626201715741,11.721935810232846,25.521071167815823,25.731976335558628,25.31016881050383,24.998033710035276,25.00647075998048,738.8329452584622,225.79524496750025,234.5230949535068,140.22494874332833,138.28965659412688,2600,100624.0,297.15,153,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD566,43.1309344096463,43.1309344096463,41.16626189648534,43.36503950003345,43.36503950003345,43.36503950003345,42.35211708794633,42.35211708794633,44.73829638930824,46.00856203729122,46.00856203729122,46.00856203729122,13.693662572936098,29.556667133007775,29.506482356585135,29.573395654928188,28.93773091633842,28.544629473229886,13.360882143690244,29.08349545668532,29.326081090826868,28.84927612701682,28.489587177246477,28.506315962479526,842.4196719579236,257.5232492158783,267.46821667707457,159.8125681070255,157.61563795794527,3400,102025.0,299.15,153,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
